"Geo Code","Geo Name","Line Number"
"2021S05074620654.00","4620654.00",6380177
"2021S05074620655.01","4620655.01",6382808
"2021S05074620655.02","4620655.02",6385439
"2021S05074620656.01","4620656.01",6388070
"2021S05074620656.03","4620656.03",6390701
"2021S05074620656.04","4620656.04",6393332
"2021S05074620657.01","4620657.01",6395963
"2021S05074620657.02","4620657.02",6398594
"2021S05074620657.03","4620657.03",6401225
"2021S05074620658.01","4620658.01",6403856
"2021S05074620658.02","4620658.02",6406487
"2021S05074620658.03","4620658.03",6409118
"2021S05074620659.04","4620659.04",6411749
"2021S05074620659.05","4620659.05",6414380
"2021S05074620659.06","4620659.06",6417011
"2021S05074620659.08","4620659.08",6419642
"2021S05074620659.09","4620659.09",6422273
"2021S05074620659.10","4620659.10",6424904
"2021S05074620659.11","4620659.11",6427535
"2021S05074620660.01","4620660.01",6430166
"2021S05074620660.02","4620660.02",6432797
"2021S05074620660.03","4620660.03",6435428
"2021S05074620661.01","4620661.01",6438059
"2021S05074620661.03","4620661.03",6440690
"2021S05074620661.04","4620661.04",6443321
"2021S05074620662.00","4620662.00",6445952
"2021S05074620675.00","4620675.00",6448583
"2021S05074620676.01","4620676.01",6451214
"2021S05074620676.02","4620676.02",6453845
"2021S05074620676.03","4620676.03",6456476
"2021S05074620676.04","4620676.04",6459107
"2021S05074620677.01","4620677.01",6461738
"2021S05074620677.02","4620677.02",6464369
"2021S05074620677.05","4620677.05",6467000
"2021S05074620677.07","4620677.07",6469631
"2021S05074620677.09","4620677.09",6472262
"2021S05074620677.10","4620677.10",6474893
"2021S05074620677.11","4620677.11",6477524
"2021S05074620677.12","4620677.12",6480155
"2021S05074620677.13","4620677.13",6482786
"2021S05074620677.14","4620677.14",6485417
"2021S05074620681.00","4620681.00",6488048
"2021S05074620682.02","4620682.02",6490679
"2021S05074620682.04","4620682.04",6493310
"2021S05074620682.05","4620682.05",6495941
"2021S05074620682.06","4620682.06",6498572
"2021S05074620682.07","4620682.07",6501203
"2021S05074620682.08","4620682.08",6503834
"2021S05074620683.00","4620683.00",6506465
"2021S05074620684.05","4620684.05",6509096
"2021S05074620684.08","4620684.08",6511727
"2021S05074620684.09","4620684.09",6514358
"2021S05074620684.10","4620684.10",6516989
"2021S05074620684.11","4620684.11",6519620
"2021S05074620684.12","4620684.12",6522251
"2021S05074620684.13","4620684.13",6524882
"2021S05074620684.14","4620684.14",6527513
"2021S05074620685.02","4620685.02",6530144
"2021S05074620685.03","4620685.03",6532775
"2021S05074620685.04","4620685.04",6535406
"2021S05074620685.05","4620685.05",6538037
"2021S05074620685.07","4620685.07",6540668
"2021S05074620685.09","4620685.09",6543299
"2021S05074620685.10","4620685.10",6545930
"2021S05074620685.11","4620685.11",6548561
"2021S05074620686.01","4620686.01",6551192
"2021S05074620686.02","4620686.02",6553823
"2021S05074620686.03","4620686.03",6556454
"2021S05074620687.01","4620687.01",6559085
"2021S05074620687.04","4620687.04",6561716
"2021S05074620687.06","4620687.06",6564347
"2021S05074620687.07","4620687.07",6566978
"2021S05074620687.09","4620687.09",6569609
"2021S05074620687.11","4620687.11",6572240
"2021S05074620687.12","4620687.12",6574871
"2021S05074620687.13","4620687.13",6577502
"2021S05074620687.14","4620687.14",6580133
"2021S05074620688.02","4620688.02",6582764
"2021S05074620688.03","4620688.03",6585395
"2021S05074620688.04","4620688.04",6588026
"2021S05074620689.01","4620689.01",6590657
"2021S05074620689.02","4620689.02",6593288
"2021S05074620689.04","4620689.04",6595919
"2021S05074620689.05","4620689.05",6598550
"2021S05074620689.06","4620689.06",6601181
"2021S05074620690.00","4620690.00",6603812
"2021S05074620691.00","4620691.00",6606443
"2021S05074620692.01","4620692.01",6609074
"2021S05074620692.02","4620692.02",6611705
"2021S05074620693.00","4620693.00",6614336
"2021S05074620694.01","4620694.01",6616967
"2021S05074620694.02","4620694.02",6619598
"2021S05074620700.01","4620700.01",6622229
"2021S05074620700.03","4620700.03",6624860
"2021S05074620700.04","4620700.04",6627491
"2021S05074620701.01","4620701.01",6630122
"2021S05074620701.02","4620701.02",6632753
"2021S05074620702.01","4620702.01",6635384
"2021S05074620702.02","4620702.02",6638015
"2021S05074620703.02","4620703.02",6640646
"2021S05074620703.03","4620703.03",6643277
"2021S05074620703.04","4620703.04",6645908
"2021S05074620704.01","4620704.01",6648539
"2021S05074620704.04","4620704.04",6651170
"2021S05074620704.05","4620704.05",6653801
"2021S05074620704.06","4620704.06",6656432
"2021S05074620704.08","4620704.08",6659063
"2021S05074620704.09","4620704.09",6661694
"2021S05074620705.01","4620705.01",6664325
"2021S05074620705.02","4620705.02",6666956
"2021S05074620706.00","4620706.00",6669587
"2021S05074620707.00","4620707.00",6672218
"2021S05074620708.01","4620708.01",6674849
"2021S05074620708.02","4620708.02",6677480
"2021S05074620709.01","4620709.01",6680111
"2021S05074620709.02","4620709.02",6682742
"2021S05074620710.03","4620710.03",6685373
"2021S05074620710.05","4620710.05",6688004
"2021S05074620710.06","4620710.06",6690635
"2021S05074620710.07","4620710.07",6693266
"2021S05074620710.08","4620710.08",6695897
"2021S05074620710.09","4620710.09",6698528
"2021S05074620710.10","4620710.10",6701159
"2021S05074620710.11","4620710.11",6703790
"2021S05074620725.03","4620725.03",6706421
"2021S05074620725.04","4620725.04",6709052
"2021S05074620725.06","4620725.06",6711683
"2021S05074620725.07","4620725.07",6714314
"2021S05074620725.09","4620725.09",6716945
"2021S05074620725.10","4620725.10",6719576
"2021S05074620726.01","4620726.01",6722207
"2021S05074620726.03","4620726.03",6724838
"2021S05074620726.04","4620726.04",6727469
"2021S05074620727.01","4620727.01",6730100
"2021S05074620727.02","4620727.02",6732731
"2021S05074620728.01","4620728.01",6735362
"2021S05074620728.02","4620728.02",6737993
"2021S05074620728.03","4620728.03",6740624
"2021S05074620729.00","4620729.00",6743255
"2021S05074620730.01","4620730.01",6745886
"2021S05074620730.02","4620730.02",6748517
"2021S05074620731.00","4620731.00",6751148
"2021S05074620732.01","4620732.01",6753779
"2021S05074620732.03","4620732.03",6756410
"2021S05074620732.04","4620732.04",6759041
"2021S05074620733.01","4620733.01",6761672
"2021S05074620733.02","4620733.02",6764303
"2021S05074620734.03","4620734.03",6766934
"2021S05074620734.04","4620734.04",6769565
"2021S05074620734.05","4620734.05",6772196
"2021S05074620734.06","4620734.06",6774827
"2021S05074620734.07","4620734.07",6777458
"2021S05074620735.01","4620735.01",6780089
"2021S05074620735.02","4620735.02",6782720
"2021S05074620740.01","4620740.01",6785351
"2021S05074620740.03","4620740.03",6787982
"2021S05074620740.04","4620740.04",6790613
"2021S05074620750.01","4620750.01",6793244
"2021S05074620750.02","4620750.02",6795875
"2021S05074620750.04","4620750.04",6798506
"2021S05074620750.06","4620750.06",6801137
"2021S05074620750.07","4620750.07",6803768
"2021S05074620751.01","4620751.01",6806399
"2021S05074620751.02","4620751.02",6809030
"2021S05074620755.01","4620755.01",6811661
"2021S05074620755.03","4620755.03",6814292
"2021S05074620755.04","4620755.04",6816923
"2021S05074620755.05","4620755.05",6819554
"2021S05074620756.02","4620756.02",6822185
"2021S05074620756.03","4620756.03",6824816
"2021S05074620756.04","4620756.04",6827447
"2021S05074620756.05","4620756.05",6830078
"2021S05074620757.00","4620757.00",6832709
"2021S05074620758.03","4620758.03",6835340
"2021S05074620758.04","4620758.04",6837971
"2021S05074620758.05","4620758.05",6840602
"2021S05074620758.06","4620758.06",6843233
"2021S05074620760.00","4620760.00",6845864
"2021S05074620775.00","4620775.00",6848495
"2021S05074620776.00","4620776.00",6851126
"2021S05074620777.01","4620777.01",6853757
"2021S05074620777.02","4620777.02",6856388
"2021S05074620780.00","4620780.00",6859019
"2021S05074620781.00","4620781.00",6861650
"2021S05074620782.00","4620782.00",6864281
"2021S05074620783.00","4620783.00",6866912
"2021S05074620784.00","4620784.00",6869543
"2021S05074620785.00","4620785.00",6872174
"2021S05074620786.00","4620786.00",6874805
"2021S05074620787.01","4620787.01",6877436
"2021S05074620787.02","4620787.02",6880067
"2021S05074620788.00","4620788.00",6882698
"2021S05074620789.01","4620789.01",6885329
"2021S05074620789.02","4620789.02",6887960
"2021S05074620790.01","4620790.01",6890591
"2021S05074620790.02","4620790.02",6893222
"2021S05074620791.01","4620791.01",6895853
"2021S05074620791.02","4620791.02",6898484
"2021S05074620792.00","4620792.00",6901115
"2021S05074620800.01","4620800.01",6903746
"2021S05074620800.02","4620800.02",6906377
"2021S05074620801.00","4620801.00",6909008
"2021S05074620802.00","4620802.00",6911639
"2021S05074620804.01","4620804.01",6914270
"2021S05074620804.02","4620804.02",6916901
"2021S05074620805.01","4620805.01",6919532
"2021S05074620805.02","4620805.02",6922163
"2021S05074620806.01","4620806.01",6924794
"2021S05074620806.02","4620806.02",6927425
"2021S05074620807.01","4620807.01",6930056
"2021S05074620807.02","4620807.02",6932687
"2021S05074620825.02","4620825.02",6935318
"2021S05074620825.03","4620825.03",6937949
"2021S05074620825.04","4620825.04",6940580
"2021S05074620825.05","4620825.05",6943211
"2021S05074620825.06","4620825.06",6945842
"2021S05074620825.07","4620825.07",6948473
"2021S05074620825.08","4620825.08",6951104
"2021S05074620826.02","4620826.02",6953735
"2021S05074620826.05","4620826.05",6956366
"2021S05074620826.06","4620826.06",6958997
"2021S05074620826.07","4620826.07",6961628
"2021S05074620826.08","4620826.08",6964259
"2021S05074620826.09","4620826.09",6966890
"2021S05074620826.10","4620826.10",6969521
"2021S05074620826.11","4620826.11",6972152
"2021S05074620826.13","4620826.13",6974783
"2021S05074620826.15","4620826.15",6977414
"2021S05074620826.16","4620826.16",6980045
"2021S05074620827.02","4620827.02",6982676
"2021S05074620827.03","4620827.03",6985307
"2021S05074620827.04","4620827.04",6987938
"2021S05074620828.03","4620828.03",6990569
"2021S05074620828.04","4620828.04",6993200
"2021S05074620828.05","4620828.05",6995831
"2021S05074620828.06","4620828.06",6998462
"2021S05074620829.00","4620829.00",7001093
"2021S05074620830.01","4620830.01",7003724
"2021S05074620830.03","4620830.03",7006355
"2021S05074620830.04","4620830.04",7008986
"2021S05074620831.03","4620831.03",7011617
"2021S05074620831.04","4620831.04",7014248
"2021S05074620831.05","4620831.05",7016879
"2021S05074620831.07","4620831.07",7019510
"2021S05074620831.08","4620831.08",7022141
"2021S05074620831.09","4620831.09",7024772
"2021S05074620832.00","4620832.00",7027403
"2021S05074620833.00","4620833.00",7030034
"2021S05074620834.00","4620834.00",7032665
"2021S05074620850.03","4620850.03",7035296
"2021S05074620850.04","4620850.04",7037927
"2021S05074620850.05","4620850.05",7040558
"2021S05074620850.06","4620850.06",7043189
"2021S05074620850.07","4620850.07",7045820
"2021S05074620851.00","4620851.00",7048451
"2021S05074620852.02","4620852.02",7051082
"2021S05074620852.03","4620852.03",7053713
"2021S05074620852.04","4620852.04",7056344
"2021S05074620852.05","4620852.05",7058975
"2021S05074620853.02","4620853.02",7061606
"2021S05074620853.03","4620853.03",7064237
"2021S05074620853.04","4620853.04",7066868
"2021S05074620854.01","4620854.01",7069499
"2021S05074620854.02","4620854.02",7072130
"2021S05074620855.01","4620855.01",7074761
"2021S05074620855.03","4620855.03",7077392
"2021S05074620855.04","4620855.04",7080023
"2021S05074620856.00","4620856.00",7082654
"2021S05074620857.01","4620857.01",7085285
"2021S05074620857.02","4620857.02",7087916
"2021S05074620857.06","4620857.06",7090547
"2021S05074620857.07","4620857.07",7093178
"2021S05074620857.08","4620857.08",7095809
"2021S05074620857.09","4620857.09",7098440
"2021S05074620857.10","4620857.10",7101071
"2021S05074620857.11","4620857.11",7103702
"2021S05074620857.12","4620857.12",7106333
"2021S05074620858.01","4620858.01",7108964
"2021S05074620858.02","4620858.02",7111595
"2021S05074620858.04","4620858.04",7114226
"2021S05074620858.05","4620858.05",7116857
"2021S05074620859.00","4620859.00",7119488
"2021S05074620860.01","4620860.01",7122119
"2021S05074620860.02","4620860.02",7124750
"2021S05074620861.00","4620861.00",7127381
"2021S05074620862.00","4620862.00",7130012
"2021S05074620863.01","4620863.01",7132643
"2021S05074620863.02","4620863.02",7135274
"2021S05074620864.00","4620864.00",7137905
"2021S05074620865.00","4620865.00",7140536
"2021S05074620866.00","4620866.00",7143167
"2021S05074620867.00","4620867.00",7145798
"2021S05074620868.01","4620868.01",7148429
"2021S05074620868.02","4620868.02",7151060
"2021S05074620869.00","4620869.00",7153691
"2021S05074620870.01","4620870.01",7156322
"2021S05074620870.02","4620870.02",7158953
"2021S05074620871.01","4620871.01",7161584
"2021S05074620871.02","4620871.02",7164215
"2021S05074620872.00","4620872.00",7166846
"2021S05074620873.01","4620873.01",7169477
"2021S05074620873.02","4620873.02",7172108
"2021S05074620874.00","4620874.00",7174739
"2021S05074620875.00","4620875.00",7177370
"2021S05074620876.01","4620876.01",7180001
"2021S05074620876.04","4620876.04",7182632
"2021S05074620876.05","4620876.05",7185263
"2021S05074620876.06","4620876.06",7187894
"2021S05074620876.07","4620876.07",7190525
"2021S05074620877.01","4620877.01",7193156
"2021S05074620877.02","4620877.02",7195787
"2021S05074620878.00","4620878.00",7198418
"2021S05074620879.01","4620879.01",7201049
"2021S05074620879.02","4620879.02",7203680
"2021S05074620880.00","4620880.00",7206311
"2021S05074620881.01","4620881.01",7208942
"2021S05074620881.02","4620881.02",7211573
"2021S05074620882.00","4620882.00",7214204
"2021S05074620883.00","4620883.00",7216835
"2021S05074620884.01","4620884.01",7219466
"2021S05074620884.02","4620884.02",7222097
"2021S05074620885.00","4620885.00",7224728
"2021S05074620886.01","4620886.01",7227359
"2021S05074620886.02","4620886.02",7229990
"2021S05074620886.03","4620886.03",7232621
"2021S05074620887.03","4620887.03",7235252
"2021S05074620887.04","4620887.04",7237883
"2021S05074620887.05","4620887.05",7240514
"2021S05074620887.06","4620887.06",7243145
"2021S05074620887.07","4620887.07",7245776
"2021S05074620888.01","4620888.01",7248407
"2021S05074620888.02","4620888.02",7251038
"2021S05074620888.03","4620888.03",7253669
"2021S05074620889.01","4620889.01",7256300
"2021S05074620889.02","4620889.02",7258931
"2021S05074620889.03","4620889.03",7261562
"2021S05074620900.00","4620900.00",7264193
"2021S05074620901.01","4620901.01",7266824
"2021S05074620901.02","4620901.02",7269455
"2021S05074620901.03","4620901.03",7272086
"2021S05074620902.00","4620902.00",7274717
"2021S05074620903.01","4620903.01",7277348
"2021S05074620903.04","4620903.04",7279979
"2021S05074620903.05","4620903.05",7282610
"2021S05074620903.08","4620903.08",7285241
"2021S05074620903.09","4620903.09",7287872
"2021S05074620903.10","4620903.10",7290503
"2021S05074620903.11","4620903.11",7293134
"2021S05074620903.12","4620903.12",7295765
"2021S05074620903.13","4620903.13",7298396
"2021S05074620903.14","4620903.14",7301027
"2021S05074620904.02","4620904.02",7303658
"2021S05074620904.03","4620904.03",7306289
"2021S05074620904.04","4620904.04",7308920
"2021S05074620904.05","4620904.05",7311551
"2021S05074620904.06","4620904.06",7314182
"2021S05074620926.01","4620926.01",7316813
"2021S05074620926.02","4620926.02",7319444
